Wolf IV;//name---------------------------------------Player
  -1;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  0;//corpse item amount
  1;//attack type, 0=shooting attack, 1=close combat
  -1;//particle to show on radar, -1=none
  21;//primary AI tactic from AI_tactic.dat
  21;//secondary AI tactic from AI_tactic.dat
 -1;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  113;//eat item number from items.dat, -1=nothing
  0.500000;//creature size
  2.000000;//creature weight (affects pushing)
  0.95000;//maximum movement speed
  0.000000;//minimum movement speed
  1.4000;//leg animation speed
 2.000000;//turn speed
  1.000000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  64;//weapon number
  5.000000;//weapon_x
  25.000000;//weapon_y
  0;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  1;//creature can move from area to another
  600.000000;//AI hear range
  400.000000;//AI see range
  4.500000;//AI see angle
  begin_footstep_sounds;//
  step_a0.wav;//sample name
  step_a1.wav;//sample name
  step_a2.wav;//sample name
  end_footstep_sounds;
 begin_hit_sounds;//
  wolfhit2.wav;//sample name
  squish02.wav;//sample name
  squish03.wav;//sample name
  squish04.wav;//sample name
 wolfhit4.wav;//sample name
 wolfhit.wav;//sample name
  wolfhit3.wav;//sample name
  wolfhit5.wav;//sample name
  wolfhit7.wav;//sample name
  end_hit_sounds;
  begin_die_sounds;//
 wolfhit.wav;//sample name
  wolfhit3.wav;//sample name
  wolfhit5.wav;//sample name
  wolfhit7.wav;//sample name
  end_die_sounds;
  begin_eat_block
    begin_conditions;
    end_conditions;
    begin_effects;
  54;//effect number
      -1.000000;//parameter1
      0.0000;//parameter2
     0.000000;//parameter3
      0.000000;//parameter4 
    end_effects;
  end_eat_block
  begin_death_block;//
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
300;//interval in milliseconds -----scared humans
    begin_conditions;    
    14;//condition
      17.000000;//condition parameter0
      400.000000;//condition parameter1      
    end_conditions;
    begin_effects;
    46;//effect number
      0.000000;//parameter1
      19.000000;//parameter2
      4000.000000;//parameter3
      -1.000000;//parameter4
    end_effects;
  end_timed_block;
  begin_specialties;//
  ;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
    60.000000;//parameter2
    60.000000;//parameter3
 knife hurts;//description
    1;//number
    9.000000;//parameter0
    10.000000;//parameter1
    0.000000;//parameter2
    0.000000;//parameter3
  end_specialties;
Baby Wa-wolf (player's pet);//name--------------------------------------- EXPERIMENT!
  53;//identifier
 4;//class
  wolf2.png;//texture
  1;//draw layer
  -1;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  0;//corpse item amount
  1;//attack type, 0=shooting attack, 1=close combat
  -1;//particle to show on radar, -1=none
  14;//primary AI tactic from AI_tactic.dat
 11;//secondary AI tactic from AI_tactic.dat
 -1;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
  117;//eat item number from items.dat, -1=nothing
  0.500000;//creature size
  2.000000;//creature weight (affects pushing)
  0.95000;//maximum movement speed
  0.000000;//minimum movement speed
  1.7000;//leg animation speed
 2.000000;//turn speed
  1.000000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  65;//weapon number
  5.000000;//weapon_x
  25.000000;//weapon_y
  0;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  1;//creature can move from area to another
  600.000000;//AI hear range
  400.000000;//AI see range
  4.500000;//AI see angle
  begin_footstep_sounds;//
  step_a0.wav;//sample name
  step_a1.wav;//sample name
  step_a2.wav;//sample name
  end_footstep_sounds;
 begin_hit_sounds;//
  wolfhit2.wav;//sample name
  squish02.wav;//sample name
  squish03.wav;//sample name
  squish04.wav;//sample name
 wolfhit4.wav;//sample name
 wolfhit.wav;//sample name
  wolfhit3.wav;//sample name
  wolfhit5.wav;//sample name
  wolfhit7.wav;//sample name
  end_hit_sounds;
  begin_die_sounds;//
 wolfhit.wav;//sample name
  wolfhit3.wav;//sample name
  wolfhit5.wav;//sample name
  wolfhit7.wav;//sample name
  end_die_sounds;
  begin_eat_block
begin_conditions;
 10;//condition
     2.000000;//condition parameter0
      0.000000;//condition parameter1  
    end_conditions;
    begin_effects;
  15;//effect number
      54.000000;//parameter1
      -1.0000;//parameter2
     0.000000;//parameter3
      1.000000;//parameter4 
    end_effects;
     end_eat_block
  begin_death_block;//
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
  end_timed_block;
  begin_specialties;//
  ;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
   80.000000;//parameter2
    80.000000;//parameter3
  end_specialties;
Medium Wa-wolf (player's pet);//name--------------------------------------- EXPERIMENT!
  54;//identifier
  4;//class
  wolf2.png;//texture
  1;//draw layer
  116;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  1;//corpse item amount
  1;//attack type, 0=shooting attack, 1=close combat
  -1;//particle to show on radar, -1=none
  14;//primary AI tactic from AI_tactic.dat
 11;//secondary AI tactic from AI_tactic.dat
 3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
 117;//eat item number from items.dat, -1=nothing
  0.750000;//creature size
  4.000000;//creature weight (affects pushing)
  0.95000;//maximum movement speed
  0.000000;//minimum movement speed
  1.7000;//leg animation speed
 2.000000;//turn speed
  1.000000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  66;//weapon number
  5.000000;//weapon_x
  25.000000;//weapon_y
  0;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  1;//creature can move from area to another
  600.000000;//AI hear range
  400.000000;//AI see range
  4.500000;//AI see angle
  begin_footstep_sounds;//
  step_a0.wav;//sample name
  step_a1.wav;//sample name
  step_a2.wav;//sample name
  end_footstep_sounds;
 begin_hit_sounds;//
  wolfhit2.wav;//sample name
  squish02.wav;//sample name
  squish03.wav;//sample name
  squish04.wav;//sample name
 wolfhit4.wav;//sample name
 wolfhit.wav;//sample name
  wolfhit3.wav;//sample name
  wolfhit5.wav;//sample name
  wolfhit7.wav;//sample name
  end_hit_sounds;
  begin_die_sounds;//
 wolfhit.wav;//sample name
  wolfhit3.wav;//sample name
  wolfhit5.wav;//sample name
  wolfhit7.wav;//sample name
  end_die_sounds;
  begin_eat_block
begin_conditions;
 10;//condition
    6.000000;//condition parameter0
      0.000000;//condition parameter1  
    end_conditions;
    begin_effects;
  15;//effect number
      55.000000;//parameter1
     -1.0000;//parameter2
     0.000000;//parameter3
      1.000000;//parameter4
16;//effect number
    118.000000;//parameter1
    1.000000;//parameter2
    1.000000;//parameter3
    0.000000;//parameter4  
    end_effects;
     end_eat_block
  begin_death_block;//
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
  end_timed_block;
  begin_specialties;//
  ;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
   200.000000;//parameter2
    200.000000;//parameter3
  end_specialties;
Large Wa-wolf (player's pet);//name--------------------------------------- EXPERIMENT!
  55;//identifier
 4;//class
  wolf2.png;//texture
  1;//draw layer
  116;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  1;//corpse item amount
  1;//attack type, 0=shooting attack, 1=close combat
  -1;//particle to show on radar, -1=none
  14;//primary AI tactic from AI_tactic.dat
 11;//secondary AI tactic from AI_tactic.dat
 3;//footstep particle from particles.dat
  0;//die after how many seconds, 0=doesn't die
 117;//eat item number from items.dat, -1=nothing
  1.000000;//creature size
  6.000000;//creature weight (affects pushing)
  0.95000;//maximum movement speed
  0.000000;//minimum movement speed
  1.7000;//leg animation speed
 2.200000;//turn speed
  1.000000;//inertia level (acceleration/deceleration)
  0;//hide when behind walls
  67;//weapon number
  5.000000;//weapon_x
  25.000000;//weapon_y
  0;//blood particle
  1;//bars visible when player hovers mouse on top
  1.000000;//death animation speed
  1;//creature can move from area to another
  600.000000;//AI hear range
  400.000000;//AI see range
  4.500000;//AI see angle
  begin_footstep_sounds;//
  step_a0.wav;//sample name
  step_a1.wav;//sample name
  step_a2.wav;//sample name
  end_footstep_sounds;
 begin_hit_sounds;//
  wolfhit2.wav;//sample name
  squish02.wav;//sample name
  squish03.wav;//sample name
  squish04.wav;//sample name
 wolfhit4.wav;//sample name
 wolfhit.wav;//sample name
  wolfhit3.wav;//sample name
  wolfhit5.wav;//sample name
  wolfhit7.wav;//sample name
  end_hit_sounds;
  begin_die_sounds;//
 wolfhit.wav;//sample name
  wolfhit3.wav;//sample name
  wolfhit5.wav;//sample name
  wolfhit7.wav;//sample name
  end_die_sounds;
  begin_eat_block
begin_conditions;
    end_conditions;
    begin_effects;
    4;//effect
      100.000000;//parameter0
      1.000000;//parameter1
      4.000000;//parameter2
      0.000000;//parameter3
    end_effects;
     end_eat_block
  begin_death_block;//
 0;//death type, 0=any death, 1=timed death, 2=killed by player
    begin_conditions;
    end_conditions;
    begin_effects;
        16;//effect number
      118.000000;//parameter1
      -1.000000;//parameter2
      1.000000;//parameter3
      0.000000;//parameter4 
    end_effects;
  end_death_block;
  begin_hit_block;//
  end_hit_block;
  begin_timed_block;//
100;//interval in milliseconds
    begin_conditions;
    0;//condition                        if no item
      118.000000;//condition parameter0
      0.000000;//condition parameter1 
    end_conditions;
    begin_effects;
    54;//effect number
      -1.000000;//parameter1
      0.000000;//parameter2
      0.000000;//parameter3
      0.000000;//parameter4  
    end_effects;
  end_timed_block;
  begin_specialties;//
  ;//description
    0;//number
    4.000000;//parameter0
    0.000000;//parameter1
    400.000000;//parameter2
    400.000000;//parameter3
  end_specialties;
Ka-bear;//name---------------------------------------
  56;//identifier
  3;//class
 icebear.png;//texture
  1;//draw layer
 120;//corpse item number in items.dat, -1=nothing, -2=whole corpse vanishes when dead
  1;//corpse item amount
  1;//attack type, 0=shooting attack, 1=close combat
